TCID,ChEBI_ID_desc
2.A.7.14.4,CHEBI8639;7H-purineCHEBI2470;adenineCHEBI71693;9-ribosyl-trans-zeatinCHEBI17660;N(6)-dimethylallyladenineCHEBI10107;trans-zeatinCHEBI29022;N-benzyladenineCHEBI5563;guanineCHEBI9160;single-stranded DNACHEBI43130;kinetin
9.A.34.1.1,CHEBI33699;messenger RNA
1.C.41.2.5,CHEBI25367;molecule
8.A.88.2.1,CHEBI10545;electron
2.A.1.81.2,CHEBI29036;copper(2+)
2.A.1.33.1,CHEBI4087;D-alanine
2.A.21.3.9,CHEBI5256;galactose
2.A.1.1.138,CHEBI6668;maltose
2.A.47.5.1,CHEBI9175;sodium(1+)
2.A.98.1.2,CHEBI9335;sulfate
2.A.7.15.4,CHEBI132804;UDP-N-acetyl-alpha-D-galactosamine 4-sulfateCHEBI9846;UDP-alpha-D-glucuronic acid
2.A.1.8.1,CHEBI5584;hydronCHEBI7585;nitriteCHEBI71263;nitrate
1.E.36.4.2,CHEBI14911;protein
1.A.1.3.9,CHEBI29103;potassium(1+)
3.A.1.203.11,CHEBI4984;fatty acid
2.A.38.2.3,CHEBI8345;potassium(1+)
2.A.64.3.2,CHEBI8526;protein polypeptide chain
1.A.71.2.1,CHEBI3308;calcium(2+)
1.A.8.9.14,CHEBI24996;lactateCHEBI18212;selenite(2-)CHEBI5585;waterCHEBI9888;ureaCHEBI6351;rac-lactic acidCHEBI5448;glycerol
1.B.33.5.1,CHEBI8526;protein polypeptide chain
2.A.4.2.2,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)CHEBI5584;hydron
1.B.6.1.1,CHEBI22563;anionCHEBI1366;resveratrolCHEBI7483;(S)-naringeninCHEBI8923;rutin
1.A.19.1.3,CHEBI5584;hydron
2.A.9.3.7,CHEBI8526;protein polypeptide chain
1.B.25.1.3,CHEBI25367;molecule
3.A.3.1.15,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.A.10.1.9,CHEBI24870;ion
2.A.3.8.1,CHEBI2642;alpha-amino acidCHEBI60311;thyroid hormone
1.B.58.1.4,CHEBI25367;molecule
1.A.81.3.1,CHEBI3308;calcium(2+)
2.A.5.2.1,CHEBI29035;manganese(2+)
4.A.6.1.1,CHEBI17315;D-glucosamineCHEBI4162;2-amino-2-deoxy-D-glucopyranoseCHEBI4207;aldehydo-D-mannosamineCHEBI4167;D-glucopyranoseCHEBI4208;D-mannopyranoseCHEBI4119;keto-D-fructose
8.A.213.1.1,CHEBI30051;silver(1+)CHEBI49480;gold(1+)CHEBI3508;ceftazidimeCHEBI23888;drug
3.A.1.111.2,CHEBI29633;Mycosubtilin
1.A.53.1.5,CHEBI3473;cation
9.A.36.1.1,CHEBI3308;calcium(2+)CHEBI16247;phospholipid
1.A.52.1.2,CHEBI3308;calcium(2+)
1.H.1.1.11,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI39124;calcium ionCHEBI3473;cationCHEBI5585;water
2.A.7.12.16,CHEBI9823;UDP-N-acetyl-alpha-D-glucosamine
1.B.23.1.12,CHEBI25367;molecule
1.A.83.1.6,CHEBI8526;protein polypeptide chainCHEBI33696;nucleic acid
2.A.135.1.1,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
2.A.16.6.2,CHEBI30477;tellurite
1.A.14.3.6,CHEBI24870;ionCHEBI36915;inorganic cation
9.A.45.1.2,CHEBI25367;molecule
2.A.31.1.1,CHEBI3616;chlorideCHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI22563;anionCHEBI5589;hydrogencarbonateCHEBI24834;inorganic anionCHEBI25696;organic anionCHEBI8150;phospholipid
1.A.10.1.1,CHEBI25414;monoatomic monocation
9.B.47.1.1,CHEBI7990;peptide
2.A.105.1.11,CHEBI15361;pyruvate
8.A.23.1.52,CHEBI14911;protein
2.A.1.21.22,CHEBI25106;macrolideCHEBI4841;erythromycin A
3.D.4.7.1,CHEBI5584;hydron
3.A.3.10.10,CHEBI29035;manganese(2+)
1.C.64.1.1,CHEBI25367;molecule
2.A.7.20.5,CHEBI3638;chloroquine
1.B.49.1.4,CHEBI25367;molecule
2.A.42.2.2,CHEBI16857;L-threonineCHEBI9116;serine
4.A.3.2.5,CHEBI50668;N-acetyl-beta-D-glucosaminyl-(1-4)-N-acetyl-aldehydo-D-glucosamine
1.A.8.2.5,CHEBI5585;waterCHEBI5453;dihydroxyacetoneCHEBI5448;glycerol
2.A.1.14.43,CHEBI33543;sulfonate
2.A.7.3.7,CHEBI8945;S-adenosyl-L-homocysteineCHEBI8946;S-adenosyl-L-methionine
3.E.1.4.8,CHEBI2387;acetic acid
2.A.1.82.4,CHEBI7559;nicotinic acid
2.A.3.3.13,CHEBI2642;alpha-amino acid
3.A.1.2.16,CHEBI4840;erythritol
1.A.57.1.1,CHEBI24870;ion
3.A.1.204.4,CHEBI83164;non-polar lipid
2.A.39.3.8,CHEBI2594;allantoin
3.A.1.210.18,CHEBI7840;glutathione disulfide
2.A.43.2.5,CHEBI4052;cystine
3.A.10.1.16,CHEBI5584;hydron
1.A.1.7.10,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.B.18.2.2,CHEBI72813;exopolysaccharide
2.A.4.1.2,CHEBI23337;cobalt(2+)CHEBI10113;zinc(2+)
1.A.25.1.15,CHEBI24870;ionCHEBI8345;potassium(1+)CHEBI2359;ATP
1.B.6.1.11,CHEBI25367;molecule
2.A.107.1.1,CHEBI29035;manganese(2+)
2.A.6.5.1,CHEBI2448;actinorhodin
1.A.95.1.5,CHEBI25367;molecule
1.A.77.2.5,CHEBI3473;cation
1.A.8.12.1,CHEBI5585;waterCHEBI7434;ammoniaCHEBI5448;glycerol
2.A.1.20.1,CHEBI45745;streptomycinCHEBI6104;kanamycinCHEBI61448;isopropyl beta-D-thiogalactopyranosideCHEBI25679;oligosaccharideCHEBI10379;beta-D-Gal-(1-3)-beta-D-GlcNAc-(1-3)-beta-D-Gal-(1-4)-D-GlcCHEBI6668;maltoseCHEBI3522;cellobioseCHEBI6353;alpha-lactoseCHEBI320061;methyl alpha-D-glucopyranosideCHEBI24163;galactosideCHEBI5418;glucose
1.B.14.6.11,CHEBI25367;molecule
1.B.13.1.3,CHEBI25367;molecule
9.B.28.4.1,CHEBI6668;maltose
5.B.1.1.6,CHEBI10545;electron
1.A.11.2.11,CHEBI7435;ammonium
3.A.29.1.7,CHEBI14911;protein
2.A.22.5.1,CHEBI9175;sodium(1+)
2.A.1.49.12,CHEBI37550;sphingosine 1-phosphate
2.A.123.2.16,CHEBI75342;1-oleoylglycerolCHEBI4654;disaccharideCHEBI9314;sucroseCHEBI6984;monosaccharideCHEBI5418;glucose
2.A.89.1.1,CHEBI34754;iron(2+)CHEBI29035;manganese(2+)
1.C.106.2.1,CHEBI25367;molecule
1.A.2.2.2,CHEBI8345;potassium(1+)
9.B.162.1.1,CHEBI25367;molecule
2.A.1.8.8,CHEBI7585;nitriteCHEBI71263;nitrate
3.A.1.1.11,CHEBI62533;oligogalacturonide
3.A.3.2.5,CHEBI3308;calcium(2+)CHEBI29035;manganese(2+)
1.A.11.2.8,CHEBI5584;hydronCHEBI7435;ammonium
1.B.96.1.6,CHEBI24870;ion
1.C.103.1.1,CHEBI24834;inorganic anionCHEBI25367;molecule
3.A.10.1.8,CHEBI5584;hydron
1.C.21.2.4,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
1.A.62.1.4,CHEBI3308;calcium(2+)
9.A.73.1.1,CHEBI16247;phospholipid
1.G.12.1.1,CHEBI25367;molecule
2.A.4.3.2,CHEBI10113;zinc(2+)
2.A.5.5.6,CHEBI3290;cadmium(2+)CHEBI6635;magnesium(2+)CHEBI23337;cobalt(2+)CHEBI23380;copper(2+)CHEBI34754;iron(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)
1.B.14.12.3,CHEBI25367;molecule
8.A.178.1.1,CHEBI9664;triglyceride
1.B.40.4.1,CHEBI8526;protein polypeptide chain
1.A.1.9.5,CHEBI8345;potassium(1+)
3.A.16.1.4,CHEBI16541;protein polypeptide chain
2.A.31.2.17,CHEBI22563;anionCHEBI5589;hydrogencarbonate
2.A.38.4.1,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.C.39.9.5,CHEBI25367;molecule
2.A.47.4.5,CHEBI9175;sodium(1+)CHEBI9335;sulfate
1.B.43.1.3,CHEBI25367;molecule
2.A.49.4.1,CHEBI3731;chloride
1.C.64.2.1,CHEBI25367;molecule
2.A.1.1.57,CHEBI9840;UDP-sugar
2.A.1.3.54,CHEBI3933;crystal violetCHEBI41688;crystal violet
2.A.1.1.58,CHEBI5418;glucose
1.A.8.9.18,CHEBI15377;water
2.A.12.1.19,CHEBI2342;ADPCHEBI2359;ATP
3.A.1.201.18,CHEBI52646;leptomycin B
1.A.25.1.5,CHEBI25367;molecule
1.A.43.1.13,CHEBI17051;fluorideCHEBI41334;(R)-camphor
2.A.18.2.3,CHEBI2642;alpha-amino acid
2.A.22.5.5,CHEBI5839;hypotaurine
2.A.25.1.8,CHEBI5460;glycineCHEBI2539;alanine
3.A.3.2.43,CHEBI6635;magnesium(2+)CHEBI8345;potassium(1+)
1.W.2.1.5,CHEBI4291;deoxyribonucleic acid
1.A.64.3.1,CHEBI24870;ion
1.B.71.1.2,CHEBI25367;molecule
1.H.1.1.13,CHEBI22563;anion
3.A.1.14.19,CHEBI5651;ferroheme b
1.A.8.10.13,CHEBI5585;water
2.A.1.31.2,CHEBI25517;nickel(2+)
1.A.46.1.6,CHEBI22563;anion
1.C.30.1.4,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
2.A.23.2.5,CHEBI29987;glutamate(2-)
2.A.1.1.77,CHEBI4233;D-ribofuranoseCHEBI4167;D-glucopyranose
2.A.5.1.2,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI34754;iron(2+)CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)
2.A.1.8.6,CHEBI71263;nitrate
1.C.97.1.1,CHEBI24870;ionCHEBI25367;molecule
2.A.7.1.12,CHEBI23888;drug
1.C.65.1.3,CHEBI8526;protein polypeptide chain
1.C.78.1.3,CHEBI24870;ion
3.A.1.104.2,CHEBI9431;teichoic acid
1.B.49.1.2,CHEBI25367;molecule
2.A.50.1.2,CHEBI5448;glycerol
1.C.104.4.5,CHEBI8526;protein polypeptide chain
2.A.5.3.11,CHEBI10113;zinc(2+)
1.A.30.2.7,CHEBI5584;hydron
2.A.57.3.1,CHEBI4053;cytidineCHEBI2472;adenosineCHEBI9893;uridine
1.C.8.1.2,CHEBI7990;peptide
3.A.1.204.23,CHEBI28856;p-toluateCHEBI3053;benzyl alcoholCHEBI33836;benzenoid aromatic compoundCHEBI26004;phenylpropanoidCHEBI134179;volatile organic compound
2.A.22.5.2,CHEBI9175;sodium(1+)CHEBI9800;tyrosine
1.M.1.3.1,CHEBI25367;molecule
2.A.1.9.2,CHEBI7793;phosphate(3-)
1.B.1.1.18,CHEBI25367;molecule
3.D.1.9.2,CHEBI5584;hydron
2.A.112.1.1,CHEBI2642;alpha-amino acid
1.B.8.1.18,CHEBI22563;anion
9.B.103.1.1,CHEBI3308;calcium(2+)
1.A.33.2.3,CHEBI24870;ion
2.A.107.1.2,CHEBI29035;manganese(2+)
1.A.35.3.1,CHEBI3308;calcium(2+)CHEBI6635;magnesium(2+)CHEBI25517;nickel(2+)
1.S.1.1.2,CHEBI4880;ethanolamine
1.B.8.2.10,CHEBI25367;molecule
2.A.1.1.109,CHEBI5709;hexose
4.C.3.1.13,CHEBI14911;protein
2.A.1.9.13,CHEBI18367;phosphate(3-)
3.A.6.1.3,CHEBI8526;protein polypeptide chain
2.A.1.75.1,CHEBI3407;monocarboxylic acid anion
1.C.23.1.1,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
2.A.30.3.2,CHEBI26710;sodium chlorideCHEBI32588;potassium chloride
2.A.18.5.2,CHEBI2642;alpha-amino acid
5.A.2.1.1,CHEBI10545;electron
1.A.8.9.6,CHEBI5585;waterCHEBI9888;ureaCHEBI5448;glycerolCHEBI30621;diarsenic trioxide
1.C.34.1.1,CHEBI25367;molecule
2.A.45.2.1,CHEBI22563;anionCHEBI9800;tyrosine
2.A.32.1.4,CHEBI26675;silicic acid
2.A.1.3.20,CHEBI6528;long-chain fatty acidCHEBI15904;long-chain fatty acid
1.C.32.1.5,CHEBI25367;molecule
2.A.89.3.2,CHEBI34754;iron(2+)
3.A.3.6.4,CHEBI49807;lead(2+)
1.C.33.1.4,CHEBI25367;molecule
3.A.1.2.29,CHEBI4119;keto-D-fructose
2.A.66.5.1,CHEBI82809;agrocin 84
3.A.1.5.25,CHEBI7990;peptideCHEBI7755;oligopeptide
1.A.77.3.18,CHEBI3473;cation
1.A.6.2.1,CHEBI9175;sodium(1+)
3.A.3.10.7,CHEBI8301;polyamine macromoleculeCHEBI9219;spermine
2.A.69.4.4,CHEBI22676;auxin
2.A.1.12.1,CHEBI62084;N-glycoloyl-beta-neuraminic acidCHEBI45744;N-acetyl-beta-neuraminic acid
2.A.43.2.13,CHEBI16247;phospholipid
2.A.55.2.24,CHEBI23856;monoatomic dication
3.A.3.10.18,CHEBI29035;manganese(2+)
2.A.1.1.154,CHEBI5418;glucose
1.C.75.1.2,CHEBI25367;molecule
2.A.15.1.10,CHEBI8345;potassium(1+)CHEBI3073;glycine betaine
1.A.8.9.22,CHEBI5585;water
1.C.21.1.9,CHEBI25367;molecule
1.A.9.5.13,CHEBI3616;chlorideCHEBI22563;anion
3.A.3.2.48,CHEBI39124;calcium ion
2.A.113.1.10,CHEBI23337;cobalt(2+)CHEBI25517;nickel(2+)
1.A.72.4.1,CHEBI5714;mercury(2+)
2.A.10.1.3,CHEBI57990;2-dehydro-3-deoxy-D-gluconate
2.A.1.1.62,CHEBI10601;myo-inositol
2.A.59.1.7,CHEBI5584;hydronCHEBI2846;arsenite(3-)
2.A.36.6.1,CHEBI9175;sodium(1+)
3.A.25.1.1,CHEBI16670;peptide
9.B.16.1.1,CHEBI25367;molecule
2.A.106.1.6,CHEBI29035;manganese(2+)CHEBI24636;proton
4.H.1.1.5,CHEBI60524;3-O-L-alanyl-1-O-phosphatidylglycerol zwitterion
3.A.1.12.3,CHEBI3665;choline
2.A.26.1.10,CHEBI6308;L-threonineCHEBI6255;L-isoleucineCHEBI6321;L-valineCHEBI6260;L-leucineCHEBI22918;branched-chain amino acid
1.B.3.1.1,CHEBI23489;alpha-cyclodextrinCHEBI62009;maltoheptaose heptasaccharideCHEBI6668;maltoseCHEBI17306;maltoseCHEBI6672;alpha-maltotrioseCHEBI6671;maltotetraoseCHEBI61996;maltopentaose pentasaccharideCHEBI22582;antimicrobial agent
2.A.72.2.1,CHEBI8345;potassium(1+)
1.A.114.1.6,CHEBI3616;chlorideCHEBI22563;anion
2.A.31.2.19,CHEBI5589;hydrogencarbonate
2.A.29.23.2,CHEBI6635;magnesium(2+)CHEBI7793;phosphate(3-)CHEBI2342;ADPCHEBI2359;ATP
2.A.3.10.27,CHEBI27266;valine
1.C.5.2.1,CHEBI25367;molecule
2.A.23.1.14,CHEBI9175;sodium(1+)CHEBI5584;hydronCHEBI22563;anionCHEBI29987;glutamate(2-)CHEBI29994;D-aspartate(2-)CHEBI21244;L-aspartate(1-)
9.B.14.2.2,CHEBI5651;ferroheme b
1.C.75.1.3,CHEBI25367;molecule
2.A.1.1.85,CHEBI5418;glucose
2.A.1.1.8,CHEBI5584;hydron
9.A.31.1.4,CHEBI7990;peptideCHEBI8526;protein polypeptide chain
1.A.13.1.4,CHEBI3731;chloride
2.A.19.2.1,CHEBI3308;calcium(2+)CHEBI5584;hydron
1.A.1.3.2,CHEBI34754;iron(2+)CHEBI8345;potassium(1+)CHEBI39099;calcium(1+)
2.A.1.2.51,CHEBI3020;benzalkonium chlorideCHEBI41872;dequaliniumCHEBI3603;chloramphenicolCHEBI87185;florfenicolCHEBI32215;thiamphenicolCHEBI6953;mitomycin CCHEBI42478;ethidiumCHEBI3614;chlorhexidine
1.A.48.1.3,CHEBI3731;chloride
1.A.1.10.12,CHEBI9175;sodium(1+)
3.A.1.208.22,CHEBI10074;xenobiotic
9.B.27.1.2,CHEBI9090;selenite(2-)
9.B.51.1.6,CHEBI5584;hydron
9.A.71.1.1,CHEBI8137;phosphatidyl-L-serine
3.A.1.1.22,"CHEBI10202;alpha,alpha-trehaloseCHEBI6668;maltoseCHEBI6672;alpha-maltotrioseCHEBI6671;maltotetraose"
2.A.1.81.1,CHEBI23380;copper(2+)
2.A.7.14.3,CHEBI8639;7H-purine
2.A.45.2.4,CHEBI29241;silicate(4-)
1.B.6.6.3,CHEBI25367;molecule
1.G.3.1.1,CHEBI25367;molecule
2.A.51.1.3,CHEBI29393;chromate(2-)
1.A.25.1.14,CHEBI24870;ion
2.A.36.1.23,CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.1.2.10,CHEBI5584;hydronCHEBI35190;diterpeneCHEBI23765;quinolone
2.A.1.1.14,CHEBI5709;hexose
1.A.11.1.5,CHEBI7434;ammonia
1.A.106.1.3,CHEBI39124;calcium ion
2.A.1.50.4,CHEBI23888;drug
9.A.36.1.5,CHEBI16247;phospholipid
4.A.6.1.23,CHEBI9840;UDP-sugar
2.A.59.1.1,CHEBI5584;hydronCHEBI2846;arsenite(3-)
3.A.1.1.33,CHEBI50668;N-acetyl-beta-D-glucosaminyl-(1-4)-N-acetyl-aldehydo-D-glucosamine
3.A.1.5.22,CHEBI7990;peptide
3.A.6.1.2,CHEBI36080;protein
1.B.17.2.4,CHEBI25367;molecule
1.B.77.1.8,CHEBI25367;molecule
1.B.14.2.6,CHEBI5651;ferroheme b
2.A.92.1.5,CHEBI3665;choline
2.A.9.3.10,CHEBI14911;protein
2.A.1.14.41,CHEBI24175;galacturonateCHEBI15748;D-glucuronate
4.D.3.1.10,CHEBI24403;glycosyl group
2.A.1.55.4,CHEBI17563;phthalate(2-)
1.A.33.2.2,CHEBI24870;ion
1.B.14.6.12,CHEBI25367;molecule
4.A.1.2.4,"CHEBI10202;alpha,alpha-trehalose"
2.A.34.1.1,CHEBI9175;sodium(1+)
1.A.1.4.4,CHEBI8345;potassium(1+)
2.A.29.15.1,CHEBI16452;oxaloacetate(2-)CHEBI9335;sulfateCHEBI9569;thiosulfate(2-)CHEBI38083;malonate ester
1.A.77.3.10,CHEBI3473;cation
2.A.1.9.6,CHEBI24636;protonCHEBI7793;phosphate(3-)
2.A.4.3.8,CHEBI3290;cadmium(2+)CHEBI10113;zinc(2+)
2.A.23.1.2,CHEBI9175;sodium(1+)CHEBI5584;hydronCHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)
1.G.2.1.2,CHEBI25367;molecule
9.A.4.2.2,CHEBI8345;potassium(1+)
1.C.80.1.1,CHEBI24870;ionCHEBI25367;molecule
1.A.53.1.6,CHEBI3473;cation
5.A.3.4.3,CHEBI10545;electron
3.A.1.123.2,CHEBI48081;bacteriocin
2.A.7.1.8,CHEBI6864;methylamineCHEBI7562;(S)-nicotine
2.A.1.32.3,CHEBI23380;copper(2+)CHEBI23888;drug
1.B.38.1.6,CHEBI25367;molecule
1.A.110.1.9,CHEBI24636;proton
1.B.14.3.4,CHEBI25367;molecule
5.B.5.1.4,CHEBI10545;electron
3.A.7.18.1,CHEBI27026;toxin
9.B.67.2.2,CHEBI7758;oligosaccharide
1.A.5.1.3,CHEBI3308;calcium(2+)CHEBI23058;cation
1.B.10.2.3,CHEBI7647;nucleoside
2.A.1.20.3,CHEBI22599;arabinose
3.D.2.1.2,"CHEBI24636;protonCHEBI8730;1,4-benzoquinone"
2.A.1.2.1,CHEBI5584;hydronCHEBI9530;thiamine(1+)CHEBI2639;amilorideCHEBI8667;pyridoxalCHEBI8671;pyridoxine
2.A.1.1.130,CHEBI5418;glucose
1.A.87.3.2,CHEBI3290;cadmium(2+)
2.A.60.1.7,CHEBI23899;icosanoidCHEBI3098;bile acidCHEBI23888;drug
1.C.42.1.3,CHEBI25367;molecule
1.B.1.5.6,CHEBI25367;molecule
1.A.84.1.3,CHEBI3308;calcium(2+)
3.A.1.20.3,CHEBI34755;iron(3+)
1.A.9.10.2,CHEBI24870;ion
1.C.38.1.5,CHEBI3473;cation
1.C.85.1.4,CHEBI25367;molecule
1.A.1.11.28,CHEBI3308;calcium(2+)
3.A.1.106.18,"CHEBI5742;2'-(4-ethoxyphenyl)-5-(4-methylpiperazin-1-yl)-2,5'-bibenzimidazole"
3.A.1.205.22,CHEBI34905;paraquatCHEBI27333;xenobioticCHEBI23888;drug
2.A.1.1.105,CHEBI5709;hexose
1.B.17.2.7,CHEBI25367;molecule
1.C.14.1.1,CHEBI24870;ion
1.C.106.2.2,CHEBI25367;molecule
2.A.7.21.4,CHEBI30839;orotate
4.A.1.2.2,CHEBI60980;beta-glucoside
8.A.131.1.12,CHEBI14911;protein
4.A.1.1.12,CHEBI6668;maltoseCHEBI6672;alpha-maltotriose
2.A.56.2.1,CHEBI49432;5-hydroxyectoineCHEBI4756;ectoine
2.A.1.19.33,CHEBI25696;organic anion
1.B.14.16.7,CHEBI8322;polysaccharide
3.A.1.5.7,CHEBI8771;raffinoseCHEBI6733;melibiose
2.A.68.1.2,CHEBI23888;drug
3.A.3.8.12,CHEBI8150;phospholipid
1.C.101.1.1,CHEBI7990;peptide
3.E.1.7.3,CHEBI24870;ion
2.A.1.3.42,CHEBI7809;oxacillin
1.B.56.1.5,CHEBI25367;molecule
1.N.3.1.2,CHEBI25367;moleculeCHEBI33839;macromolecule
1.B.49.1.1,CHEBI2642;alpha-amino acidCHEBI9840;UDP-sugarCHEBI7758;oligosaccharide
3.A.1.13.2,CHEBI30411;cobalamin
2.A.19.2.3,CHEBI3290;cadmium(2+)CHEBI3308;calcium(2+)CHEBI10113;zinc(2+)CHEBI5584;hydron
2.A.1.2.92,CHEBI7964;penicillin NCHEBI18203;penicillin N
1.B.77.1.1,CHEBI24870;ion
1.C.3.4.2,CHEBI25367;molecule
2.A.105.1.5,CHEBI15361;pyruvate
3.A.1.208.33,CHEBI24335;glutathione conjugateCHEBI23888;drug
1.B.71.1.5,CHEBI25367;molecule
9.B.43.1.1,CHEBI10545;electron
1.A.1.27.1,CHEBI24870;ion
2.A.47.3.4,CHEBI50744;citrate salt
3.A.1.17.8,CHEBI9530;thiamine(1+)
2.A.1.15.16,CHEBI16150;benzoateCHEBI33859;aromatic carboxylic acid
1.B.40.2.2,CHEBI8526;protein polypeptide chain
1.B.44.1.4,CHEBI25367;molecule
1.C.3.4.6,CHEBI25367;molecule
2.A.66.2.9,CHEBI18154;polysaccharide
1.C.39.11.2,CHEBI25367;molecule
1.A.1.2.17,CHEBI8345;potassium(1+)
1.A.40.2.2,CHEBI24870;ion
2.A.55.2.20,CHEBI3290;cadmium(2+)CHEBI25156;manganese(2+)CHEBI24875;iron cationCHEBI23378;copper cationCHEBI60240;divalent metal cation
1.A.11.1.10,CHEBI7434;ammonia
2.A.12.1.15,CHEBI2342;ADPCHEBI2359;ATP
1.A.8.7.3,CHEBI22911;boric acidCHEBI9888;ureaCHEBI5448;glycerol
3.A.1.11.7,CHEBI9218;spermidineCHEBI8650;putrescine
1.A.9.1.22,CHEBI23856;monoatomic dicationCHEBI3308;calcium(2+)
1.B.23.1.2,CHEBI29034;iron(3+)CHEBI5589;hydrogencarbonate
2.A.3.1.22,CHEBI8089;phenylalanineCHEBI9769;tryptophanCHEBI9800;tyrosine
2.A.123.2.7,CHEBI9840;UDP-sugar
2.A.7.34.7,CHEBI23888;drug
1.A.54.4.1,CHEBI24870;ion
2.A.54.1.7,CHEBI27093;tricarboxylic acid
1.C.33.1.1,CHEBI25367;molecule
2.A.22.5.3,CHEBI49766;sodium(1+)CHEBI25512;neurotransmitter
1.B.14.16.10,CHEBI6494;lipopolysaccharide
1.C.56.1.1,CHEBI3473;cation
1.B.14.15.5,CHEBI25367;molecule
2.A.1.1.11,CHEBI5584;hydronCHEBI60979;alpha-glucoside
1.B.84.1.5,CHEBI25367;molecule
2.A.53.3.10,CHEBI18019;L-lysineCHEBI7784;ornithineCHEBI2643;arginineCHEBI5733;histidine
1.B.57.2.2,CHEBI25367;molecule
1.M.1.3.4,CHEBI25367;molecule
2.A.22.1.1,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI2679;amphetamineCHEBI1420;serotonin
2.A.85.3.4,CHEBI39439;benzoquinone
2.A.1.3.70,CHEBI33855;arenecarbaldehydeCHEBI33655;aromatic compound
3.A.1.120.1,CHEBI25106;macrolide
1.C.36.3.6,CHEBI14911;protein
2.A.90.2.2,CHEBI8816;all-trans-retinol
1.B.80.1.4,CHEBI25367;molecule
2.A.1.1.121,CHEBI10601;myo-inositol
1.A.4.1.3,CHEBI3308;calcium(2+)
2.A.123.1.12,CHEBI9840;UDP-sugar
2.A.1.6.12,CHEBI30637;thiazole
1.C.24.1.11,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
3.A.24.5.1,CHEBI8526;protein polypeptide chain
2.A.103.1.7,CHEBI61496;alpha-D-FucNAc4-(1-4)-beta-D-ManNAcA-(1-4)-D-GlcNAc-undecaprenyl diphosphate(3-)
1.C.18.1.2,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
3.D.4.10.4,CHEBI24636;proton
1.C.121.1.1,CHEBI25367;molecule
3.A.3.5.30,CHEBI49551;copper(1+)
1.B.40.1.6,CHEBI8526;protein polypeptide chain
1.C.117.1.1,CHEBI25367;molecule
1.G.5.1.2,CHEBI25367;molecule
2.A.19.2.11,CHEBI3308;calcium(2+)CHEBI5584;hydron
3.A.26.1.1,CHEBI8526;protein polypeptide chain
3.A.1.103.5,CHEBI4879;ethanolCHEBI23008;carbohydrate
3.A.1.143.1,CHEBI8526;protein polypeptide chain
9.B.75.2.1,CHEBI2642;alpha-amino acidCHEBI4879;ethanol
1.A.1.11.22,CHEBI9175;sodium(1+)
1.B.5.1.9,CHEBI25367;molecule
3.A.1.1.13,CHEBI5418;glucoseCHEBI5256;galactoseCHEBI14575;mannose
1.M.1.1.4,CHEBI25367;molecule
2.A.6.7.6,CHEBI6486;lipid
1.A.10.1.3,CHEBI3308;calcium(2+)CHEBI25414;monoatomic monocation
1.A.25.1.8,CHEBI25367;molecule
2.A.7.18.1,CHEBI3665;choline
1.A.3.1.5,CHEBI3308;calcium(2+)
8.A.212.1.3,CHEBI14911;protein
4.A.6.1.26,CHEBI6306;L-sorbopyranose
9.B.157.1.3,CHEBI5140;folic acid
3.A.1.14.25,CHEBI5651;ferroheme b
2.A.29.24.1,CHEBI3731;chlorideCHEBI5584;hydronCHEBI23688;dicarboxylic acid dianionCHEBI29987;glutamate(2-)CHEBI13997;citramalate(2-)CHEBI15595;malate(2-)CHEBI29995;aspartate(2-)CHEBI27092;tricarboxylic acid trianionCHEBI7793;phosphate(3-)CHEBI9335;sulfateCHEBI9569;thiosulfate(2-)CHEBI9344;sulfurous acidCHEBI38083;malonate ester
4.A.6.1.25,CHEBI4230;ribitol
1.A.77.2.13,CHEBI3473;cation
5.B.2.1.2,CHEBI10545;electron
2.A.19.3.2,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)
1.C.17.2.1,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
2.A.1.11.5,CHEBI29681;surfactin
2.A.18.6.14,CHEBI2642;alpha-amino acid
3.A.3.8.30,CHEBI60971;aminophospholipid
